_id,poi_name,title,date,review_rating,text,date_of_visit,reviewer
"{'id': '713335784', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Professional job,"September 27, 2019",50,"I have visited Arc Bar more than once. Brunch, finger food, coffee, cocktail options. This place is really well organized! I loved the a inside architecture, the outside bar, the music and of course all the people that work there. Really nice job guys! Continue like that!",September 2019,"{'name': 'Αγαπη Π', 'handle': '_U3856JK', 'contributions': 1, 'cities_visited': 1}"
"{'id': '244451709', 'poi_location_id': '5461549', 'geolocation': 'g189473'}",Sugar Angel,Sweeeeeeet....!!!,"December 14, 2014",50,"Marvelous decoration, excellent sweets, unfortunately rather limited space, good service and last but not least, one of the few smoke-free cafes in Thessaloniki. We went there a month ago, a large group of friends and although we found difficulties to find a table, the staff helped us and after a delay of 15' we were finally sitting inside. The variety of sweets is large and all of them seem delicious. The ones we ordered at least were indeed delicious (oreo cheesecake, cupcake velvet, angel rose, carrot cake, city forest and more...). We had a really great time. The prices are mostly reasonable. It is definitely recommended to everyone, it is an unforgettable experience!!",November 2014,"{'name': 'ilGrec0', 'handle': 'ilGrec0', 'location': 'Thessaloniki Region, Greece', 'contributions': 650, 'cities_visited': 301, 'helpful_votes': 787, 'photo': 16, 'distribution': {'Excellent': 308, 'Very Good': 185, 'Average': 96, 'Poor': 38, 'Terrible': 23}}"
"{'id': '705285266', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,nice cafe / pub,"September 1, 2019",50,"classy well located, nice ambiance with good quality of drinks with trendy music and good hospitality of the team",August 2019,"{'name': 'anis961', 'handle': 'anis961', 'location': 'Beirut, Lebanon', 'contributions': 56, 'cities_visited': 15, 'helpful_votes': 47, 'distribution': {'Excellent': 44, 'Very Good': 8, 'Average': 2, 'Poor': 4, 'Terrible': 2}}"
"{'id': '239881052', 'poi_location_id': '5461549', 'geolocation': 'g189473'}",Sugar Angel,Excellent environment and food decoration but too sweet sweets!,"November 14, 2014",40,"I've visited Sugar Angel plenty of times but I was so excited like the first time! So beautifully decorated and that smell of butter inside makes you want to eat everything!the staff is always kind and helpful,even when customers are fighting for a seat! One thing really disappointed me where a few sweets I 've tried that were too sweet for me! Apart from the red velvet cake which is perfect, the lemon pie, the Oreo cake and another one chocolate cake was at least average for me! I had two spoons and couldn't have more!",,"{'name': 'SeminaEfst', 'handle': 'SeminaEfst', 'location': 'Thessaloniki, Greece', 'age': '25-34', 'sex': 'woman', 'contributions': 18, 'cities_visited': 7, 'helpful_votes': 8, 'photo': 3, 'distribution': {'Excellent': 8, 'Very Good': 7, 'Average': 2, 'Poor': 0, 'Terrible': 1}}"
"{'id': '685954899', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Wonderful times,"July 2, 2019",50,Lovely people and a cozy fun vibe . A great place to spend your morning having brunch or your evening drinking their signature cocktails . A really friendly environment that welcomes you every time of the day . Worth a visit at least,June 2019,"{'name': 'Nikos Kardivourkos', 'handle': 'Fousekhs', 'contributions': 1, 'cities_visited': 1, 'helpful_votes': 1}"
"{'id': '231924050', 'poi_location_id': '5461549', 'geolocation': 'g189473'}",Sugar Angel,sweet like an old movie,"September 30, 2014",50,"This is a delicious pastry bakery and cafe. Hidden in a little street, you feel that you are in a 40's movie. Amazing setting, friendly staff but the smells that are coming out of the kitchen are the best. Freshly baked cakes, pastries, cupcakes, tartes, served on their own or with your coffee. Amazing carot cake, nice cheese and ham muffin and so many more. It is a must for your morning coffee or afternoon tea.",September 2014,"{'name': 'The_Trav3ll3r', 'handle': 'The_Trav3ll3r', 'location': 'United Kingdom', 'age': '25-34', 'contributions': 118, 'cities_visited': 26, 'helpful_votes': 182, 'photo': 107, 'distribution': {'Excellent': 22, 'Very Good': 55, 'Average': 32, 'Poor': 10, 'Terrible': 3}}"
"{'id': '684505672', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Best coffee and pizza in town!,"June 26, 2019",50,"A great coffee place in the center of Thessaloniki with tasty coffee and a super-delicious pizza 🍕!! They are very professional and friendly, as well. Highly recommended.",June 2019,"{'name': 'Anastasia B', 'handle': '238anastasiab', 'location': 'Thessaloniki, Greece', 'age': '18-24', 'sex': 'woman', 'contributions': 4, 'cities_visited': 4, 'helpful_votes': 1, 'distribution': {'Excellent': 3, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 1}}"
"{'id': '821819376', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,great for dancing nights,"December 12, 2021",50,"one of my favorites bars for money years. great drinks and cockteils, atmosphere and people. love it!!!",December 2021,"{'name': 'eleni m', 'handle': 'elenimG6021XQ', 'location': 'Thessaloniki Region, Greece', 'contributions': 1, 'cities_visited': 1}"
"{'id': '214044102', 'poi_location_id': '5461549', 'geolocation': 'g189473'}",Sugar Angel,Let's take a break for a coffee and cake,"July 7, 2014",40,"When I am craving for coffee and cake, this is where I go. Always fresh cakes in a pleasant atmosphere.",July 2014,"{'name': 'Fotini P', 'handle': 'fotinip2013', 'location': 'Thessaloniki, Greece', 'age': '35-49', 'sex': 'woman', 'contributions': 34, 'cities_visited': 6, 'helpful_votes': 14, 'distribution': {'Excellent': 6, 'Very Good': 24, 'Average': 3, 'Poor': 1, 'Terrible': 0}}"
"{'id': '681419449', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,super,"June 14, 2019",50,"the food is delicious and the coctails even more, location super,the stuff always with a smile. will go again 4 sure!",June 2019,"{'name': 'KoDo ALEX', 'handle': 'kodo_alex', 'contributions': 2, 'cities_visited': 1}"
"{'id': '753393368', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,Good choice,"May 9, 2020",40,"Went there with friends , place was full but still we managed to find a place . Decoration was really cosy . Drinks came quite fast , music was at the right levels . Generally liked it a lot and will definitely go again",September 2019,"{'name': 'xaris b', 'handle': 'xarisb2018', 'location': 'Southampton, United Kingdom', 'contributions': 7, 'cities_visited': 4, 'helpful_votes': 25, 'distribution': {'Excellent': 5, 'Very Good': 1, 'Average': 0, 'Poor': 0, 'Terrible': 1}}"
"{'id': '210402957', 'poi_location_id': '5461549', 'geolocation': 'g189473'}",Sugar Angel,Beautiful Thessaloniki,"June 15, 2014",50,"I've been in this delicious pastry shop two weeks ago .... the delicious ""red velvet"" and the macarons were super yummy. I'll be back again ..... and you have to go there immediately!!",,"{'name': 'MaxBarbas', 'handle': 'MaxBarbas', 'contributions': 53, 'cities_visited': 38, 'helpful_votes': 72, 'photo': 7, 'distribution': {'Excellent': 49, 'Very Good': 4, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '639769144', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Good for teenagers,"December 15, 2018",20,"A place that is not catering to the 30+ folks. Loud, staff that is flat faced and dont present with willigness to help patrons with finding a good drink. At 9.05 pm most people were having coffee at this bar. Not a coinsidence. However, looks good. If you dont smoke run!!! You will do second, third, and 10th hand smoking inside and outside. Gas chamber. I tried it 4 times. Time for something else.",December 2018,"{'name': 'marioscyprus', 'handle': 'marioscyprus', 'contributions': 160, 'cities_visited': 56, 'helpful_votes': 103, 'distribution': {'Excellent': 54, 'Very Good': 51, 'Average': 29, 'Poor': 17, 'Terrible': 12}}"
"{'id': '747978583', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,Great breakfast platter,"February 27, 2020",50,"Went there in the morning,weekday so it was very quiet. Had the breakfast platter for one with my boyfriend. It was delicious and enough for the both of us to feel full.",February 2020,"{'name': 'Chrysa F', 'handle': '286chrysaf', 'contributions': 13, 'cities_visited': 4, 'helpful_votes': 2, 'photo': 1, 'distribution': {'Excellent': 7, 'Very Good': 6, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '633378687', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,"Cool place, great cocktails!","November 14, 2018",50,"A very nice place to have a drink at night. The staff was very friendly. i liked their list of own cocktails. I just loved one of them, but couldn't remember the name, it was with black himalayan salt and tobasco. Sure will revisit to...More",November 2018,"{'name': 'Vassilena N', 'handle': 'vassilenan', 'location': 'Varna, Bulgaria', 'age': '25-34', 'sex': 'woman', 'contributions': 15, 'cities_visited': 23, 'helpful_votes': 6, 'photo': 4, 'distribution': {'Excellent': 12, 'Very Good': 1, 'Average': 1, 'Poor': 0, 'Terrible': 1}}"
"{'id': '737146673', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,Very pleasant atmosphere,"January 5, 2020",50,"Beautiful place, friendly staff, good selection of wines, generous portions cheese and cured meat to accompany your drink.",January 2020,"{'name': 'Mirene88', 'handle': 'Mirene88', 'location': 'Athens, Greece', 'sex': 'woman', 'contributions': 118, 'cities_visited': 50, 'helpful_votes': 64, 'distribution': {'Excellent': 42, 'Very Good': 43, 'Average': 24, 'Poor': 8, 'Terrible': 1}}"
"{'id': '630449969', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,A nice coffee time,"November 3, 2018",40,"I came with my girlfriend at a Saturday Morning. The place is cozy, friendly, and has a nice vibe. The staff is really friendly and polite, willing to help you. The decoration is really beautiful, giving a nice touch to the whole experience. All in all, I would definitely recommend it for a cozy, casual coffee time.",November 2018,"{'name': 'Panagiotis Hatziioannou', 'handle': 'P_Hatz98', 'location': 'Thessaloniki, Greece', 'age': '18-24', 'sex': 'man', 'contributions': 9, 'cities_visited': 2, 'helpful_votes': 1, 'photo': 2, 'distribution': {'Excellent': 4, 'Very Good': 3, 'Average': 2, 'Poor': 0, 'Terrible': 0}}"
"{'id': '732471077', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,One word Fantastic!,"December 13, 2019",50,"This bar saved our night, having had a bad experience in a nearby restaurant, it was the 'pick me up' my 15 friends and I were looking for. Maria, our waitress was amazing! All smiles and very attentive, even had a dance with us. Great atmosphere. Had complimentary fruit slices and nuts to go with our drinks. Bloomin fantastic! Thank you so much!",December 2019,"{'name': 'Eleanor G', 'handle': 'Ellie458', 'location': 'Portsmouth, United Kingdom', 'age': '35-49', 'sex': 'woman', 'contributions': 6, 'cities_visited': 7, 'helpful_votes': 4, 'photo': 6, 'distribution': {'Excellent': 4, 'Very Good': 0, 'Average': 0, 'Poor': 1, 'Terrible': 1}}"
"{'id': '619273625', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,"**LOVED IT, FROM AMERICA **","September 24, 2018",50,"Uber-hip in the center of the whole town. Even if it isn't the center, it sure feels like it! Great people watching. Drinks slightly under-poured and overpriced. But who cares. The staff is super cool, kind, unpretentious. Diverse clientele. Super cosmopolitan Thessaloniki vibe!! Xo",September 2018,"{'name': 'Anne Marie P', 'handle': 'annep774', 'location': 'Colorado Springs, Colorado', 'age': '35-49', 'sex': 'woman', 'contributions': 193, 'cities_visited': 66, 'helpful_votes': 143, 'photo': 34, 'distribution': {'Excellent': 127, 'Very Good': 46, 'Average': 19, 'Poor': 0, 'Terrible': 3}}"
"{'id': '715018615', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,Nice place at a historical area,"October 3, 2019",40,A great area (Ladadika) to walk around and feel the history of the city.. Paraty a nice place with beautiful decoration where you can enjoy a drink.. Highly recommended,October 2019,"{'name': 'J.Sdoe', 'handle': 'JnSdoe', 'location': 'London, United Kingdom', 'contributions': 68, 'cities_visited': 134, 'helpful_votes': 67, 'distribution': {'Excellent': 26, 'Very Good': 25, 'Average': 9, 'Poor': 5, 'Terrible': 4}}"
"{'id': '611629528', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Rocking,"August 28, 2018",50,"Perfect bar in the center, super drinks with friendly staff & super packed on a weekday.. hard to find a table outside. Enjoyed !!",August 2018,"{'name': 'akrulz', 'handle': 'akrulz', 'location': 'Dubai, United Arab Emirates', 'contributions': 38, 'cities_visited': 89, 'helpful_votes': 43, 'photo': 37, 'distribution': {'Excellent': 18, 'Very Good': 15, 'Average': 2, 'Poor': 2, 'Terrible': 2}}"
"{'id': '709047778', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,Pleasant Place for a pre-dinner tipple!,"September 12, 2019",40,Enjoyed a couple of draught beers sat outside at this very pleasant location prior to eating elsewhere. it is opposite what appears to be a nightclub so it could possibly be quite noisy later into the evening. Good prompt service,September 2019,"{'name': 'Arthaus', 'handle': 'Arthaus', 'location': 'Northallerton, United Kingdom', 'age': '50-64', 'sex': 'man', 'contributions': 60, 'cities_visited': 63, 'helpful_votes': 73, 'photo': 16, 'distribution': {'Excellent': 17, 'Very Good': 28, 'Average': 13, 'Poor': 2, 'Terrible': 0}}"
"{'id': '586105305', 'poi_location_id': '7940291', 'geolocation': 'g189473'}",ARC Espresso Wine Bar,Nice bar in the center,"June 8, 2018",40,"ARC is a nice bar located in the center. The staff is nice, the terrace is fine. The beers come with some snacks, so everything is good.",June 2018,"{'name': 'Sechsril', 'handle': 'Sechsril', 'location': 'Stavanger, Norway', 'contributions': 14, 'cities_visited': 35, 'helpful_votes': 2, 'photo': 1, 'distribution': {'Excellent': 8, 'Very Good': 5, 'Average': 1, 'Poor': 0, 'Terrible': 0}}"
"{'id': '696096538', 'poi_location_id': '12072322', 'geolocation': 'g189473'}",Paraty & Loft,Great Place for a drink.,"August 6, 2019",50,"Fun, diverse,, great music and drinks. Located in the Ladadika area of Thessaloniki, always hopping with a nice crowd. 3 levels of different styles. My favourite is the loft, the corner near the window makes you feel like you are having a drink in your home.",September 2018,"{'name': 'jnikas', 'handle': 'jnikas', 'location': 'Thessaloniki, Greece', 'contributions': 25, 'cities_visited': 47, 'helpful_votes': 47, 'photo': 2, 'distribution': {'Excellent': 18, 'Very Good': 1, 'Average': 4, 'Poor': 1, 'Terrible': 1}}"
